timestamp,request_id,url,prob_2023,prob_2025,final_prob,prediction,html_path,actual_label
2025-12-10 00:10:20,593ec425-2858-4c39-a80e-911f19be76bc,http://test.com,0.1,0.9,0.8,Phishing,html_logs/97dd5139-8f7d-44f1-8620-7d9120db8b11.html,
49af104f-2e08-4f25-a73f-d17e71f7176e,2025-12-10 05:45:04,https://www.youtube.com/,-1,0.9995633959770203,0.9995633959770203,True,
09073095-7583-4cc0-af76-cf914e473941,2025-12-10 05:55:41,http://localhost:5000/dashboard,-1,2.6702880859375e-05,2.6702880859375e-05,False,
f25b2371-d8b8-44a3-a71e-e3a9a183e827,2025-12-10 06:28:29,https://www.youtube.com/,-1,0.5,0.5,False,
4acbe9f7-6bb9-4ce6-b530-8709eb6a245e,2025-12-10 06:28:34,https://claude.ai/,-1,0.5,0.5,False,
2a446d5a-af38-4a11-a3b8-2449701a4836,2025-12-10 06:28:37,https://claude.ai/new,-1,0.5,0.5,False,
c1549ae3-7b63-411f-8cdb-6adc7983533e,2025-12-10 06:28:43,https://apspace.apu.edu.my/tabs/dashboard,-1,0.5,0.5,False,
17fa205f-8c9f-452a-89b9-1ef4273d4438,2025-12-10 06:28:43,https://apspace.apu.edu.my/tabs/dashboard,-1,0.5,0.5,False,
b6341587-5cb9-4290-9003-65f71490a32b,2025-12-10 06:28:57,https://malaysia.search.yahoo.com/search?fr=mcafee-malaysia&type=E210MY885G0&p=facebook.login,-1,0.5,0.5,False,
2bcd8ace-f0df-4c79-a08c-433d5ac22e70,2025-12-10 06:31:47,https://testsafebrowsing.appspot.com/s/phishing.html,-1,0.5,0.5,False,
05aaa709-1c35-4a59-8e6b-272bdda2ea6d,2025-12-10 06:32:51,https://malaysia.search.yahoo.com/search?fr=mcafee-malaysia&type=E210MY885G0&p=facebook.login,-1,0.5,0.5,False,
099f4c69-67e5-4b1e-aeeb-9a32078fa004,2025-12-10 06:33:56,http://localhost:5000/dashboard,-1,0.5,0.5,False,
f07451ab-e85d-41ca-bede-aa05ded5245b,2025-12-10 06:35:23,https://www.aspb.gob.bo/,-1,0.5,0.5,False,
